episode,step,event_type,action_type,difficulty,modality,reward,correct,mean_mastery,frustration,response_time
85,97,content_completed,content,,0,0.22935912278842116,,0.40556116252944996,0.0,0.0
85,98,content_completed,content,,5,0.0015361548763671296,,0.40600343177738935,0.05,0.0
85,99,content_completed,content,,3,0.1222957315668475,,0.40779169397017007,0.020000000000000004,0.0
85,100,content_completed,content,,4,0.09159696390464234,,0.40931831003524743,0.020000000000000004,0.0
85,101,content_completed,content,,5,-0.0046169269831068185,,0.40965802791886236,0.07,0.0
85,102,content_completed,content,,0,0.13603560114078836,,0.4112586212712089,0.0,0.0
85,103,answered,question,1,,-0.03,False,0.4112586212712089,0.1,38.48020559331522
85,104,content_completed,content,,5,0.10991866619395702,,0.4135072657077748,0.15000000000000002,0.0
85,105,content_completed,content,,0,0.16381065794548189,,0.41557077667353287,0.07000000000000002,0.0
85,106,answered,question,2,,1.0054867370824772,True,0.41633655914569795,0.020000000000000018,37.68838543835271
85,107,content_completed,content,,3,0.11362745462772153,,0.41798035005616,0.0,0.0
85,108,content_completed,content,,5,0.10104703546357327,,0.42008113398055286,0.05,0.0
85,109,answered,question,1,,-0.045000000000000005,False,0.42008113398055286,0.15000000000000002,34.073485148111686
85,110,content_completed,content,,3,0.12660995316144918,,0.42194129986657714,0.12000000000000002,0.0
85,111,answered,question,1,,-0.066,False,0.42194129986657714,0.22000000000000003,32.1333588980887
86,1,content_completed,content,,4,0.11985392515322561,,0.26577967622693405,0.0,0.0
86,2,answered,question,1,,-0.03,False,0.26577967622693405,0.1,17.77274602703474
86,3,content_completed,content,,4,0.06888118959249512,,0.2669276960534756,0.1,0.0
86,4,content_completed,content,,2,0.044068265394546405,,0.26782883381005146,0.12000000000000001,0.0
86,5,answered,question,0,,1.0003971572913084,True,0.2692553109628053,0.07,42.65812270894311
86,6,answered,question,1,,-0.051000000000000004,False,0.2692553109628053,0.17,14.521437395964444
86,7,content_completed,content,,3,0.16791941754501266,,0.2718039679218888,0.14,0.0
86,8,content_completed,content,,0,0.16926513118547235,,0.2739583867749801,0.06000000000000001,0.0
86,9,answered,question,2,,1.0184680967770183,True,0.27538959322678125,0.010000000000000009,25.850808680153975
86,10,content_completed,content,,1,0.12728593749973877,,0.2770943588517769,0.0,0.0
86,11,answered,question,1,,-0.03,False,0.2770943588517769,0.1,32.12294376867359
86,12,answered,question,0,,-0.06,False,0.2770943588517769,0.2,21.17512302414862
86,13,answered,question,2,,-0.10500000000000001,False,0.2770943588517769,0.35000000000000003,18.727785488956012
86,14,content_completed,content,,0,0.22794363921202684,,0.280226752838644,0.27,0.0
86,15,content_completed,content,,0,0.20846210931841566,,0.2830344546606176,0.19,0.0
86,16,content_completed,content,,1,0.19352794015476224,,0.28584325366319696,0.14,0.0
86,17,content_completed,content,,1,0.1617860353660576,,0.2881230209192979,0.09000000000000001,0.0
86,18,answered,question,1,,1.0081382087920538,True,0.2894655681721015,0.04000000000000001,40.11171751559518
86,19,answered,question,1,,-0.042,False,0.2894655681721015,0.14,37.754865330520154
86,20,answered,question,1,,0.9880007499961262,True,0.2904656181718433,0.09000000000000001,42.25192478973136
86,21,content_completed,content,,1,0.1324099450644601,,0.2922557839229176,0.04000000000000001,0.0
86,22,answered,question,1,,-0.042,False,0.2922557839229176,0.14,22.823259151814085
86,23,content_completed,content,,4,0.0,,0.2922557839229176,0.14,0.0
86,24,content_completed,content,,0,0.13732421065305306,,0.2938778541004685,0.06000000000000001,0.0
86,25,content_completed,content,,1,0.08325306849565267,,0.29484873857539606,0.010000000000000009,0.0
86,26,content_completed,content,,0,0.29991128093681874,,0.29918059325767643,0.0,0.0
86,27,content_completed,content,,5,0.07617565563977538,,0.300866854185006,0.05,0.0
86,28,answered,question,0,,-0.045000000000000005,False,0.300866854185006,0.15000000000000002,37.57656131616895
86,29,content_completed,content,,2,0.09819473768622505,,0.3026700998131097,0.17,0.0
86,30,answered,question,1,,0.9796806427829317,True,0.3037154759986385,0.12000000000000001,28.182513731812733
86,31,content_completed,content,,2,0.11088096489926415,,0.3057301587469596,0.14,0.0
86,32,answered,question,2,,-0.07200000000000001,False,0.3057301587469596,0.24000000000000002,23.222801563817967
86,33,content_completed,content,,4,0.09081325376110269,,0.30724371297631137,0.24000000000000002,0.0
86,34,answered,question,1,,-0.10200000000000001,False,0.30724371297631137,0.34,24.400826489661508
86,35,content_completed,content,,1,0.21637055948716608,,0.31043322230109743,0.29000000000000004,0.0
86,36,content_completed,content,,1,0.10822578899062973,,0.31182031878427463,0.24000000000000005,0.0
86,37,answered,question,0,,-0.10200000000000002,False,0.31182031878427463,0.3400000000000001,18.065337819175046
86,38,content_completed,content,,1,0.09231597654321383,,0.3129422517266615,0.2900000000000001,0.0
86,39,content_completed,content,,2,0.05167143511769194,,0.31397010897862304,0.3100000000000001,0.0
86,40,answered,question,1,,0.9400462484181986,True,0.315173192206503,0.2600000000000001,34.02716679216272
86,41,content_completed,content,,3,0.10479037868963023,,0.31666969851799676,0.23000000000000012,0.0
86,42,content_completed,content,,1,0.14527195324689543,,0.3186742310721117,0.1800000000000001,0.0
86,43,content_completed,content,,5,0.05465806198819063,,0.32000186543858156,0.2300000000000001,0.0
86,44,content_completed,content,,5,0.05017704201630887,,0.3212548161388533,0.2800000000000001,0.0
86,45,answered,question,1,,-0.11400000000000003,False,0.3212548161388533,0.3800000000000001,27.291770389201773
86,46,answered,question,2,,-0.15900000000000003,False,0.3212548161388533,0.5300000000000001,44.660939632383005
86,47,content_completed,content,,5,-0.008516703891211681,,0.32152953774066645,0.5800000000000002,0.0
86,48,content_completed,content,,0,0.19543719640245658,,0.3241201576807074,0.5000000000000002,0.0
86,49,answered,question,1,,-0.18000000000000005,False,0.3241201576807074,0.6000000000000002,34.47139412597741
86,50,content_completed,content,,1,0.0771823457512048,,0.3249898634432275,0.5500000000000002,0.0
86,51,content_completed,content,,2,0.044536310433293626,,0.325898801950449,0.5700000000000002,0.0
86,52,content_completed,content,,1,0.13550446578059652,,0.3277405430467923,0.5200000000000001,0.0
86,53,content_completed,content,,5,0.10570098646491258,,0.3299188928212075,0.5700000000000002,0.0
86,54,answered,question,2,,-0.21600000000000005,False,0.3299188928212075,0.7200000000000002,45.598119197120106
86,55,content_completed,content,,2,0.09117120884577104,,0.33160507963530367,0.7400000000000002,0.0
86,56,content_completed,content,,0,0.20775927007115047,,0.3344010674698229,0.6600000000000003,0.0
86,57,content_completed,content,,4,0.08523873730861102,,0.33582171309163306,0.6600000000000003,0.0
86,58,content_completed,content,,2,0.06552298725814229,,0.3370804295459354,0.6800000000000003,0.0
86,59,content_completed,content,,3,0.09026864006704517,,0.3383349068803862,0.6500000000000002,0.0
86,60,answered,question,1,,-0.22500000000000006,False,0.3383349068803862,0.7500000000000002,54.94699577566843
86,61,content_completed,content,,5,-0.025,,0.3383349068803862,0.8000000000000003,0.0
86,62,answered,question,0,,0.7925117338933902,True,0.3395023558066122,0.7500000000000002,42.58335256148974
86,63,content_completed,content,,0,0.10663942398051371,,0.34061301287295415,0.6700000000000003,0.0
86,64,content_completed,content,,5,0.13916039539716005,,0.3433490194629068,0.7200000000000003,0.0
86,65,content_completed,content,,0,0.08922702400339355,,0.3441694698629634,0.6400000000000003,0.0
86,66,answered,question,1,,0.8388717599969382,True,0.3452275871960925,0.5900000000000003,36.18441082956321
86,67,content_completed,content,,0,0.04,,0.3452275871960925,0.5100000000000003,0.0
86,68,content_completed,content,,2,0.004549909275425217,,0.34547008568401627,0.5300000000000004,0.0
86,69,answered,question,1,,0.868739700435079,True,0.346319399046355,0.48000000000000037,32.356409839547595
86,70,content_completed,content,,2,0.03267552698913339,,0.34703065782950715,0.5000000000000003,0.0
86,71,content_completed,content,,4,0.019151750221792482,,0.34734985366653703,0.5000000000000003,0.0
86,72,answered,question,1,,-0.18000000000000008,False,0.34734985366653703,0.6000000000000003,40.678814320930314
86,73,answered,question,0,,0.8554714186894403,True,0.3487146149124998,0.5500000000000003,34.35742223840492
86,74,content_completed,content,,3,0.10609006742615837,,0.35023278270293573,0.5200000000000002,0.0
86,75,content_completed,content,,1,0.048753567338283475,,0.3506286754919071,0.47000000000000025,0.0
86,76,content_completed,content,,1,0.14802004432646665,,0.3526790095640149,0.42000000000000026,0.0
86,77,answered,question,2,,-0.15600000000000006,False,0.3526790095640149,0.5200000000000002,30.958529092479196
86,78,content_completed,content,,0,0.15674889525814284,,0.3546248244849839,0.4400000000000002,0.0
86,79,content_completed,content,,3,0.09685126978296628,,0.3559890123147,0.41000000000000025,0.0
86,80,answered,question,1,,-0.15300000000000005,False,0.3559890123147,0.5100000000000002,28.9076361307233
86,81,answered,question,1,,0.8796981060427893,True,0.357168886050886,0.46000000000000024,31.271675284682523
86,82,content_completed,content,,3,0.10573880489126203,,0.35868119946574034,0.43000000000000027,0.0
86,83,answered,question,1,,-0.15900000000000006,False,0.35868119946574034,0.5300000000000002,19.741160853417348
86,84,answered,question,0,,0.8721022021681928,True,0.3597546796102865,0.48000000000000026,41.657780833605386
86,85,answered,question,2,,-0.18900000000000008,False,0.3597546796102865,0.6300000000000003,40.09891790654919
86,86,content_completed,content,,0,0.1359532080565388,,0.3613538997445621,0.5500000000000004,0.0
86,87,content_completed,content,,1,0.04880365808430035,,0.36175062737930047,0.5000000000000003,0.0
86,88,answered,question,1,,0.8778777178265492,True,0.3626091419010704,0.45000000000000034,22.315411077955318
86,89,content_completed,content,,3,0.09469247198487185,,0.363937349767485,0.4200000000000004,0.0
86,90,content_completed,content,,0,0.17954032951639312,,0.3662630219260915,0.34000000000000036,0.0
86,91,content_completed,content,,2,0.06162300485481179,,0.3674567386736717,0.3600000000000004,0.0
86,92,content_completed,content,,3,0.15278146532663617,,0.36975309642911564,0.3300000000000004,0.0
86,93,content_completed,content,,0,0.09996421787270379,,0.3707525000603274,0.2500000000000004,0.0
86,94,answered,question,1,,-0.10500000000000012,False,0.3707525000603274,0.3500000000000004,23.315830920623256
86,95,answered,question,2,,-0.15000000000000013,False,0.3707525000603274,0.5000000000000004,26.367854330496552
86,96,content_completed,content,,0,0.18826295172475607,,0.3732235492557399,0.42000000000000043,0.0
86,97,content_completed,content,,4,0.019723747911795403,,0.3735522783876032,0.42000000000000043,0.0
86,98,content_completed,content,,0,0.17028953455233115,,0.37572377063014206,0.3400000000000004,0.0
86,99,answered,question,1,,-0.13200000000000012,False,0.37572377063014206,0.4400000000000004,20.937632284396095
86,100,content_completed,content,,1,0.2290387373246779,,0.3791244162522201,0.3900000000000004,0.0
86,101,content_completed,content,,4,0.05752411416469112,,0.3800831514882983,0.3900000000000004,0.0
86,102,content_completed,content,,5,0.033828898757814196,,0.3810636331342618,0.4400000000000004,0.0
86,103,content_completed,content,,0,0.13742174747489186,,0.38268732892551005,0.3600000000000004,0.0
86,104,content_completed,content,,1,0.07015965444177337,,0.38343998983287286,0.3100000000000004,0.0
86,105,answered,question,1,,0.9388132007406498,True,0.3845608698822495,0.2600000000000004,54.33437258122356
86,106,answered,question,0,,0.9509395461542642,True,0.38549017295920057,0.2100000000000004,29.792410217364168
86,107,content_completed,content,,3,0.16228303631930624,,0.38794489023118894,0.1800000000000004,0.0
86,108,content_completed,content,,3,0.106614869593186,,0.3894718047244087,0.1500000000000004,0.0
86,109,content_completed,content,,0,0.20659090105283895,,0.39224831974195606,0.07000000000000041,0.0
86,110,content_completed,content,,3,0.11611629036711017,,0.39393359124807453,0.04000000000000041,0.0
86,111,content_completed,content,,3,0.044009021031902594,,0.3944170749319396,0.010000000000000411,0.0
86,112,answered,question,1,,-0.033000000000000126,False,0.3944170749319396,0.11000000000000042,19.14783546085371
86,113,answered,question,1,,0.9930032074765575,True,0.39515062209704344,0.060000000000000414,34.05647606538557
86,114,content_completed,content,,3,0.14822318934927659,,0.397371008586198,0.030000000000000415,0.0
86,115,answered,question,0,,1.015692180090728,True,0.39841715392557986,0.0,37.263878781747806
86,116,content_completed,content,,4,0.006469971654295692,,0.3985249867864848,0.0,0.0
86,117,content_completed,content,,1,0.08224946221798426,,0.3994791444901179,0.0,0.0
86,118,content_completed,content,,3,0.07621204735583173,,0.40049934527938175,0.0,0.0
86,119,content_completed,content,,0,0.24211500207825398,,0.40386792864735266,0.0,0.0
86,120,answered,question,2,,-0.03,False,0.40386792864735266,0.1,21.841327555139095
86,121,content_completed,content,,5,0.050562830247872774,,0.4051273091514839,0.15000000000000002,0.0
86,122,content_completed,content,,3,0.15067121123219257,,0.4073884960053538,0.12000000000000002,0.0
86,123,content_completed,content,,0,0.1558753929801584,,0.40931975255502306,0.04000000000000002,0.0
87,1,answered,question,1,,1.0165188333255926,True,0.2915800251409905,0.0,34.29855064146346
87,2,answered,question,0,,1.0145711237480879,True,0.29255143339086304,0.0,42.35218578616862
87,3,content_completed,content,,3,0.08209845725895343,,0.29366974101184556,0.0,0.0
87,4,content_completed,content,,4,0.07801569170765836,,0.2949700025403066,0.0,0.0
87,5,content_completed,content,,5,0.09823009139097194,,0.29702383739682275,0.05,0.0
87,6,content_completed,content,,0,0.291416547216911,,0.3012141131837713,0.0,0.0
87,7,answered,question,2,,1.0141525155169258,True,0.302157614218233,0.0,26.229713040499348
87,8,answered,question,1,,1.0104449093054595,True,0.3028539415052636,0.0,14.282379265642998
87,9,content_completed,content,,1,0.1898699519665738,,0.30560177403803984,0.0,0.0
87,10,answered,question,1,,-0.03,False,0.30560177403803984,0.1,32.017869827108335
87,11,content_completed,content,,5,0.028484235098804885,,0.3064931779563532,0.15000000000000002,0.0
87,12,content_completed,content,,5,0.08004930999495422,,0.30824399978960243,0.2,0.0
87,13,content_completed,content,,0,0.20581329759611305,,0.3110075547495377,0.12000000000000001,0.0
87,14,content_completed,content,,5,0.12652075087127826,,0.31353290059739236,0.17,0.0
87,15,answered,question,2,,0.9792391059592014,True,0.3145488409946724,0.12000000000000001,33.153451998322254
87,16,answered,question,1,,0.9920001358603351,True,0.3154155167186948,0.07,18.369378070425306
87,17,content_completed,content,,5,0.05395418397382692,,0.3167314197849252,0.12000000000000001,0.0
87,18,answered,question,1,,0.9872472792787922,True,0.31728123840351136,0.07,38.996459209865264
87,19,answered,question,0,,1.012842752556819,True,0.3185374219072993,0.020000000000000004,34.679001990005986
87,20,answered,question,1,,1.020961636142533,True,0.31993486431680146,0.0,30.94237894853687
87,21,answered,question,1,,1.0199135543354065,True,0.3212624346058286,0.0,45.97558265606624
87,22,content_completed,content,,2,0.05500825788963563,,0.3223459055706559,0.02,0.0
87,23,content_completed,content,,2,0.13161690003317167,,0.3247061872378754,0.04,0.0
87,24,content_completed,content,,3,0.10596834082623134,,0.3262223262516459,0.010000000000000002,0.0
87,25,answered,question,2,,-0.04800000000000001,False,0.3262223262516459,0.16000000000000003,17.664287181520066
87,26,answered,question,0,,0.9804448897410795,True,0.3271186522343845,0.11000000000000003,36.4957378025006
87,27,content_completed,content,,5,0.050825698680324,,0.32838241387905664,0.16000000000000003,0.0
87,28,answered,question,1,,0.9892505817167884,True,0.3298657859935092,0.11000000000000003,29.743647741359275
87,29,content_completed,content,,4,0.09442087109652765,,0.3314394671784513,0.11000000000000003,0.0
87,30,content_completed,content,,0,0.25704520421838367,,0.3350568872487577,0.030000000000000027,0.0
87,31,content_completed,content,,0,0.1815572960963217,,0.33741617551702974,0.0,0.0
87,32,content_completed,content,,1,0.17774862391229745,,0.339961985915568,0.0,0.0
87,33,content_completed,content,,5,0.09054922098581897,,0.34188780626533166,0.05,0.0
87,34,answered,question,1,,1.0144771506612413,True,0.34285294964274776,0.0,43.72716263733267
87,35,answered,question,1,,1.021138052630949,True,0.3442621531514777,0.0,35.79771641405771
87,36,answered,question,0,,1.010193307767169,True,0.3449417070026223,0.0,47.869661449960205
87,37,content_completed,content,,5,0.09078117551129164,,0.34687139326114386,0.05,0.0
87,38,content_completed,content,,5,0.19733203165475513,,0.3505769271220564,0.1,0.0
87,39,content_completed,content,,5,-0.016679599270655383,,0.35071560046754546,0.15000000000000002,0.0
87,40,content_completed,content,,5,0.036673157776860234,,0.3517434864304932,0.2,0.0
87,41,content_completed,content,,1,0.19478661521488186,,0.35457326335074124,0.15000000000000002,0.0
87,42,content_completed,content,,1,0.1780973292068639,,0.35712488550418897,0.10000000000000002,0.0
87,43,content_completed,content,,1,0.1680947863867321,,0.3595097986106345,0.05000000000000002,0.0
87,44,content_completed,content,,1,0.11182556869265603,,0.36095689142217874,1.3877787807814457e-17,0.0
87,45,answered,question,2,,1.0083391461443554,True,0.3615128344984691,0.0,16.628924692480254
87,46,answered,question,1,,1.0125551321134774,True,0.3623498433060342,0.0,34.98210228597768
87,47,content_completed,content,,5,-0.015353865285487198,,0.3625106122179428,0.05,0.0
87,48,answered,question,1,,1.016542036316908,True,0.36361341463907,0.0,15.017884635315502
87,49,content_completed,content,,0,0.23866443546230734,,0.3669244885634418,0.0,0.0
87,50,content_completed,content,,1,0.12075910901035677,,0.36852047371361435,0.0,0.0
87,51,content_completed,content,,2,0.11712340184911131,,0.3706391970777662,0.02,0.0
87,52,content_completed,content,,1,0.1115089120465069,,0.37208101227854135,0.0,0.0
87,53,content_completed,content,,0,0.15759774888341022,,0.3740409747599315,0.0,0.0
87,54,answered,question,1,,1.0174612581793754,True,0.3752050586385565,0.0,14.298935387661562
87,55,answered,question,2,,1.015430233180601,True,0.37623374085059663,0.0,29.14093566967689
87,56,content_completed,content,,2,0.11480490657063082,,0.3783138226267738,0.02,0.0
87,57,content_completed,content,,4,0.046724677930918924,,0.37909256725895574,0.02,0.0
87,58,content_completed,content,,1,0.12749614678919666,,0.38080083637210904,0.0,0.0
87,59,content_completed,content,,2,0.0970253830032549,,0.38258459275549667,0.02,0.0
87,60,answered,question,1,,1.014658721521571,True,0.38356184085693473,0.0,41.7693766119463
87,61,content_completed,content,,2,0.0792831026015559,,0.38504989256696065,0.02,0.0
87,62,content_completed,content,,4,0.07077308776247285,,0.38622944402966847,0.02,0.0
87,63,content_completed,content,,4,0.10850090250075207,,0.388037792404681,0.02,0.0
87,64,content_completed,content,,0,0.2611309423187569,,0.3917233081099936,0.0,0.0
87,65,content_completed,content,,3,0.15732926803742014,,0.394095462577284,0.0,0.0
87,66,answered,question,0,,1.0205800544753234,True,0.3954674662089722,0.0,40.33007014260598
87,67,answered,question,1,,1.011806798823872,True,0.3962545861305637,0.0,24.605067279714092
87,68,content_completed,content,,3,0.10297951624254978,,0.3977209114012729,0.0,0.0
87,69,content_completed,content,,4,0.09508976867136842,,0.399305740879129,0.0,0.0
87,70,answered,question,1,,1.0136492881190624,True,0.40021569342039987,0.0,26.08685059228823
87,71,answered,question,2,,1.0136037474158985,True,0.4011226099147931,0.0,25.665441290766967
87,72,content_completed,content,,1,0.18511075052565687,,0.403791122423554,0.0,0.0
87,73,content_completed,content,,1,0.16900439432085254,,0.4061911956622349,0.0,0.0
87,74,answered,question,0,,1.019306150508008,True,0.4074782723627688,0.0,18.124525476694984
87,75,answered,question,1,,1.0200811499994016,True,0.4088170156960622,0.0,27.149544458336926
87,76,content_completed,content,,5,0.08838845087582778,,0.4107068232106593,0.05,0.0
87,77,content_completed,content,,2,0.0046555513417933184,,0.41095108239968925,0.07,0.0
87,78,content_completed,content,,4,0.10276517311684474,,0.41266383528497,0.07,0.0
87,79,content_completed,content,,0,0.16559086539169401,,0.4147570163748316,0.0,0.0
87,80,content_completed,content,,0,0.11332215413815455,,0.4159790522771341,0.0,0.0
87,81,answered,question,1,,-0.03,False,0.4159790522771341,0.1,36.17717623582264
87,82,content_completed,content,,0,0.17495108260428488,,0.41822823698720557,0.020000000000000004,0.0
87,83,answered,question,1,,1.0152542460000071,True,0.41924518672053934,0.0,51.17213295777201
87,84,answered,question,0,,1.0161792017760365,True,0.4203238001722751,0.0,28.343590880425246
87,85,content_completed,content,,0,0.14931152816158194,,0.4221456589749682,0.0,0.0
87,86,content_completed,content,,5,0.05053982381206706,,0.4234046560385026,0.05,0.0
87,87,content_completed,content,,0,0.0910141241892122,,0.42425489144165607,0.0,0.0
87,88,content_completed,content,,4,0.048631537831935245,,0.42506541707218837,0.0,0.0
87,89,content_completed,content,,3,0.1075142809843547,,0.426607321755261,0.0,0.0
87,90,content_completed,content,,1,0.12797175346379666,,0.4283235176463242,0.0,0.0
87,91,answered,question,2,,1.0183408429826077,True,0.4295462405118314,0.0,43.92258164192884
87,92,answered,question,1,,1.008213670517768,True,0.43009381854634926,0.0,23.232228566804295
87,93,content_completed,content,,0,0.16676784702026803,,0.4322066159966871,0.0,0.0
87,94,content_completed,content,,1,0.16836241125141196,,0.43459598951754397,0.0,0.0
87,95,answered,question,1,,1.0079221888371377,True,0.4351241354400198,0.0,25.07125524334183
87,96,content_completed,content,,4,0.11586459366989349,,0.43705521200118463,0.0,0.0
87,97,content_completed,content,,5,0.08620712225382812,,0.43890866403874845,0.05,0.0
87,98,answered,question,2,,1.0103959459934415,True,0.43960172710497786,0.0,30.576584754400198
87,99,answered,question,1,,1.0078622004745756,True,0.4401258738032829,0.0,27.477612783311937
87,100,content_completed,content,,1,0.16778492976823303,,0.4425056226327534,0.0,0.0
87,101,answered,question,0,,1.0139257854454924,True,0.44343400832911956,0.0,13.384624004855738
87,102,answered,question,1,,1.0127403656533311,True,0.4442833660393417,0.0,23.895699978119296
87,103,answered,question,1,,1.0168197139846986,True,0.4454046803049883,0.0,26.577312000085353
87,104,content_completed,content,,1,0.1447043078569296,,0.4473997521026038,0.0,0.0
87,105,content_completed,content,,5,0.012199344615132585,,0.44801974117952265,0.05,0.0
87,106,content_completed,content,,0,0.337448571394624,,0.4529772173694331,0.0,0.0
87,107,answered,question,1,,1.0109586901655003,True,0.45370779671379974,0.0,28.82182112200272
87,108,content_completed,content,,4,0.036400813590127576,,0.45431447694030186,0.0,0.0
87,109,content_completed,content,,4,0.04954667120743377,,0.455140254793759,0.0,0.0
87,110,answered,question,0,,1.0173519536315343,True,0.456297051702528,0.0,34.07582165308866
87,111,content_completed,content,,0,0.22912157432122363,,0.45944907794121514,0.0,0.0
87,112,answered,question,1,,1.0078349153148525,True,0.45997140562887195,0.0,36.70836347423293
87,113,content_completed,content,,5,0.07488592396295132,,0.46163617102825444,0.05,0.0
88,1,content_completed,content,,3,0.14880036342168346,,0.31580981397825353,0.0,0.0
88,2,content_completed,content,,0,0.1711323772454512,,0.3179953535990111,0.0,0.0
88,3,answered,question,2,,-0.045000000000000005,False,0.3179953535990111,0.15000000000000002,37.64923793432639
88,4,answered,question,1,,-0.075,False,0.3179953535990111,0.25,28.98787662822031
88,5,content_completed,content,,3,0.10658983140728209,,0.3195218507891325,0.22,0.0
88,6,answered,question,1,,0.9668989721680842,True,0.32071511560033805,0.16999999999999998,15.052688486138145
88,7,answered,question,0,,0.9763181527667535,True,0.32153632578478836,0.11999999999999998,33.795208723627084
88,8,answered,question,1,,0.989836844047355,True,0.322258782054612,0.06999999999999998,12.984435973250626
88,9,content_completed,content,,1,0.09439082380273037,,0.3234152957846575,0.019999999999999976,0.0
88,10,content_completed,content,,0,0.19631341308358793,,0.32602051933605064,0.0,0.0
88,11,answered,question,1,,-0.03,False,0.32602051933605064,0.1,25.4554826409178
88,12,answered,question,0,,1.0022556245769314,True,0.32717089430784607,0.05,16.49252450368543
88,13,answered,question,1,,-0.045000000000000005,False,0.32717089430784607,0.15000000000000002,32.00088127232248
88,14,content_completed,content,,2,0.06739161497236021,,0.3284607545573854,0.17,0.0
88,15,answered,question,2,,-0.09600000000000002,False,0.3284607545573854,0.32000000000000006,42.78339035964674
88,16,answered,question,1,,0.9388178277235544,True,0.32978194307228903,0.2700000000000001,11.512083956254465
88,17,content_completed,content,,0,0.26965724293365484,,0.33360956378784995,0.19000000000000006,0.0
88,18,content_completed,content,,5,0.10919844689597569,,0.3358462045694495,0.24000000000000005,0.0
88,19,content_completed,content,,0,0.18519478291662303,,0.33826611761805997,0.16000000000000003,0.0
88,20,answered,question,1,,0.9833928433480846,True,0.33935897384126557,0.11000000000000003,15.65922600642256
88,21,content_completed,content,,0,0.17634948097759995,,0.34163146519089227,0.030000000000000027,0.0
88,22,answered,question,0,,1.0231283188233304,True,0.3431733531124476,0.0,22.973038776271714
88,23,content_completed,content,,3,0.09395004982597216,,0.3444891872762138,0.0,0.0
88,24,answered,question,1,,1.0174550395417328,True,0.34565285657899597,0.0,28.23737819350686
88,25,answered,question,2,,-0.03,False,0.34565285657899597,0.1,31.915403875062562
88,26,content_completed,content,,5,0.04814270892966641,,0.3468719017278238,0.15000000000000002,0.0
88,27,content_completed,content,,2,0.10054716998369508,,0.3487143545608854,0.17,0.0
88,28,content_completed,content,,3,0.16145148053297786,,0.35115521256976834,0.14,0.0
88,29,content_completed,content,,5,0.11445791566778549,,0.35347951116423143,0.19,0.0
88,30,content_completed,content,,5,0.054164155745867935,,0.35479891375999595,0.24,0.0
88,31,content_completed,content,,5,0.022469073003361692,,0.3555900649767186,0.29,0.0
88,32,content_completed,content,,4,0.03842140557420579,,0.3562304217362887,0.29,0.0
88,33,content_completed,content,,5,-0.008816227781500867,,0.3565001512732637,0.33999999999999997,0.0
88,34,answered,question,1,,0.9349719028821639,True,0.35796494479874125,0.29,26.233200534297108
88,35,content_completed,content,,0,0.09100076196108833,,0.3588149574980927,0.20999999999999996,0.0
88,36,answered,question,1,,-0.09299999999999999,False,0.3588149574980927,0.30999999999999994,49.96479322940158
88,37,content_completed,content,,1,0.1566480315334105,,0.36100909135698284,0.25999999999999995,0.0
88,38,answered,question,2,,0.9504571940480071,True,0.36190623762685004,0.20999999999999996,30.4567955410481
88,39,content_completed,content,,2,0.08633420396594732,,0.3635118076929491,0.22999999999999995,0.0
88,40,content_completed,content,,1,0.09072535294863879,,0.36460723024209307,0.17999999999999994,0.0
88,41,answered,question,1,,0.9841123105274215,True,0.36614805094392117,0.12999999999999995,35.818659420244664
88,42,answered,question,0,,0.9872091640008873,True,0.36689532854398027,0.07999999999999995,21.225780820577963
88,43,content_completed,content,,5,0.11455772086333846,,0.3692212905583692,0.12999999999999995,0.0
88,44,answered,question,1,,0.9909118400077135,True,0.37021541322555024,0.07999999999999995,38.32477323283642
88,45,content_completed,content,,3,0.16048423369096304,,0.3726401504537329,0.04999999999999995,0.0
88,46,content_completed,content,,0,0.2877596456575662,,0.376769477881359,0.0,0.0
88,47,content_completed,content,,0,0.18496684853299503,,0.3791855920235756,0.0,0.0
88,48,content_completed,content,,1,0.12067941106119129,,0.3807802488745955,0.0,0.0
88,49,answered,question,1,,-0.03,False,0.3807802488745955,0.1,20.604031183064215
88,50,content_completed,content,,5,-0.018094399288884157,,0.3808953422197808,0.15000000000000002,0.0
88,51,content_completed,content,,1,0.09843003160277777,,0.3821191760798271,0.10000000000000002,0.0
88,52,answered,question,2,,-0.06,False,0.3821191760798271,0.2,30.20904970669037
88,53,content_completed,content,,1,0.1972321154529936,,0.3849897113373769,0.15000000000000002,0.0
88,54,answered,question,1,,0.9863535050234906,True,0.3860799450056096,0.10000000000000002,23.088892343036623
88,55,content_completed,content,,1,0.1887561017671922,,0.38880921336839613,0.05000000000000002,0.0
88,56,content_completed,content,,5,0.05261148416381683,,0.3901027381044598,0.10000000000000002,0.0
88,57,answered,question,0,,-0.06,False,0.3901027381044598,0.2,30.741101234426605
88,58,content_completed,content,,2,0.05256494046946785,,0.39114548711228425,0.22,0.0
88,59,content_completed,content,,3,0.08777152255581758,,0.3923583458215478,0.19,0.0
88,60,answered,question,1,,-0.08700000000000001,False,0.3923583458215478,0.29000000000000004,11.005235027971267
88,61,answered,question,0,,-0.11699999999999999,False,0.3923583458215478,0.39,16.38160141784693
88,62,content_completed,content,,1,0.13991433176168236,,0.3942735846842425,0.34,0.0
88,63,content_completed,content,,0,0.1873122443738896,,0.3967287887571407,0.26,0.0
